TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
12:00,6199.45,2567.34,1352.65,1831.73,342.99,45.79
14:00,6544.72,2739.2,1445.48,1909.79,342.31,45.63
16:00,6791.73,2766.61,1463.3,2111.46,338.16,44.27
18:00,6204.29,2595.3,1405.71,1832.3,281.76,36.79
20:00,6136.55,2627.38,1377.92,1810.09,223.5,37.14
22:00,6674.91,2957.4,1496.96,1911.78,206.65,37.62
00:00,6828.67,3008.31,1562.91,1964.5,194.64,35.28
02:00,6216.6,2724.72,1424.16,1801.43,173.85,33.33
04:00,5651.35,2464.56,1291.22,1639.08,167.73,32.35
06:00,5087.9,2216.59,1158.09,1472.62,160.7,31.49
08:00,4736.37,2013.79,1110.99,1354.05,177.23,31.86
10:00,5253.52,2272.8,1156.19,1500.57,230.97,36.04
12:00,5829.8,2489.69,1315.29,1664.78,260.29,39.37
14:00,5926.23,2650.96,1293.4,1623.17,256.84,37.41
16:00,6158.06,2716.02,1392.04,1712.64,244.54,34.22
18:00,5541.97,2383.55,1313.74,1538.89,219.68,32.18
20:00,5447.26,2385.37,1247.76,1526.8,202.57,32.97
22:00,5856.75,2664.24,1274.27,1633.37,194.62,34.47
00:00,6283.41,2807.4,1429.18,1764.82,190.82,32.85
02:00,5682.89,2484.06,1256.02,1679.58,170.64,31.59
04:00,4525.18,1931.98,1035.07,1337.53,150,27.74
06:00,4154.23,1788.53,943.4,1218.35,138.99,26.7
08:00,3854.23,1653.14,867.3,1124.97,140.49,24.85
10:00,4028.66,1662.11,881.63,1270.76,150.73,25.26
12:00,4242,1743.55,939.95,1330.4,163.72,25
14:00,4127.33,1710.93,925.4,1269.38,159.31,22.97
16:00,4179.71,1728.3,927.78,1301.43,158.59,22.92
18:00,4238.56,1761.44,973.51,1277.31,159.86,25.53
20:00,4389.08,1867.42,970.74,1311.76,169.77,28.02
22:00,4633.5,2058.4,1014.62,1322.85,166.68,28.12
00:00,4883.11,2137.2,1100.88,1413.34,157.63,27.05
02:00,4383.61,1906.06,984.1,1283.04,142.96,25.76
04:00,4015.13,1743.98,890.25,1182.41,135.33,25.05
06:00,3779.21,1650.13,823.83,1106.7,136.27,25.09
08:00,3948.53,1688.78,860.13,1136.55,190.77,32.62
10:00,4801.92,2005.45,977.43,1450.8,290.19,39.98
12:00,5243.3,2170.69,1102.95,1581.75,298.08,40.29
14:00,5170.58,2103.67,1108.08,1583.37,291.22,37.19
16:00,5345.46,2212.29,1132.36,1622.2,290.38,36.97
18:00,5041.41,2141.72,1078.19,1479.39,247.87,30.75
20:00,4923.61,2109.01,1044.39,1473.35,216.44,31.03
22:00,5233.17,2333.42,1081.7,1539.74,198.86,30.99
00:00,5365.59,2317.83,1201.73,1576.5,190.05,28.53
02:00,4792.85,2061.58,1065.4,1413.45,182.3,27.49
04:00,4222.51,1842.78,875.46,1269.46,168.05,26.33
06:00,3863.59,1690.85,800.39,1138.09,169.42,26.18
08:00,3967.39,1707.91,823.44,1159.19,206.31,30.51
10:00,4852.3,2055.02,954.98,1469.47,286.46,38.61
12:00,5454.94,2247.74,1124.28,1680.71,309.52,40.88
14:00,5509.72,2313.19,1162.63,1639.26,302.23,39.49
16:00,5630.67,2387.28,1147.83,1694.47,306.23,39.64
18:00,5346.36,2249.14,1176.43,1575.52,265.12,32.85
20:00,5237.71,2289.87,1110.01,1540.76,217.62,30.71
22:00,5528.6,2489.24,1175.03,1573.55,201.25,33.45
00:00,5620.18,2504.8,1216.28,1630.95,189.87,31.43
02:00,4920.61,2173.12,1071.03,1447.46,153.58,29.71
04:00,4446.04,1967.05,956.81,1305.51,145.65,28.77
06:00,4094.68,1802.3,882.96,1196.64,143.06,27.95
08:00,4230.35,1829.15,920.78,1215.62,199.15,33.22
10:00,5054.47,2139.4,1035.95,1494.88,295.07,41.16
12:00,5616.76,2327.12,1220.33,1658.88,318.24,41.95
14:00,5850.5,2461.47,1267.09,1692.34,329.62,42.69
16:00,5509.89,2211.61,1253.42,1647.64,308.03,35.64
18:00,5132.94,2132.54,1168.51,1510.31,242.15,31.72
20:00,5127.2,2197.93,1135.95,1521.77,204.44,32.39
22:00,5468.37,2431.39,1191.21,1575.2,183.42,32.67
00:00,5645.44,2444.2,1293.72,1652.35,171.34,31.41
02:00,5055.31,2189.33,1146.35,1486.11,155.48,29.11
04:00,4574.76,1980.09,1028.11,1348.06,145.72,27.8
06:00,4231.32,1828.17,942.01,1253.69,140.02,26.46
08:00,3924.57,1666.44,869.78,1184.6,148.6,25.79
10:00,4263.09,1756.51,895.6,1371.84,173.81,25.29
12:00,4677.42,1912.05,1009.58,1494.71,190.77,24.42
14:00,4914.98,2037.99,1082.46,1527.95,197.44,25.55
16:00,5204.95,2174.57,1149.06,1602.31,204.15,25.39
18:00,5028.66,2101.97,1150.34,1504.65,192.33,27.9
20:00,4987.91,2122.32,1083.76,1530.76,181.61,29.58
22:00,5301.54,2306.27,1151.49,1587.68,174.87,30.87
00:00,5514.35,2376.27,1242.12,1647.65,166.08,29.77
02:00,4941.91,2116.59,1114.41,1484.53,150.88,28.49
04:00,4249.73,1888.85,887.21,1266.79,139.73,26.67
06:00,3925.23,1693.45,846.01,1183.82,137.27,26.47
08:00,3996.54,1697,860.47,1184.32,186.72,32.15
10:00,4909.74,2015.69,1012.34,1502.64,293.71,38.7
12:00,5501.87,2258.68,1169.11,1662.02,309.73,40.34
14:00,5641.86,2315.23,1215.04,1704.15,313.44,40.51
16:00,5501.32,2265.94,1144.19,1721.53,280.45,37.19
18:00,5189.97,2089.63,1167.09,1616.52,236.93,30.47
20:00,4998.05,2144.61,1046.55,1529.81,198.15,31.41
22:00,5153.49,2259.83,1082.6,1557.33,173.31,31.46
00:00,5359.73,2298.1,1164.21,1647.22,164.49,29.14
02:00,4799.88,2051.7,1048.98,1480.51,146.26,26.19
04:00,4305.14,1853.14,915.64,1331.48,137.31,26.3
06:00,3995.26,1726.29,842.75,1220.93,136.47,26.08
08:00,4015.81,1696.67,881.49,1211.15,161.15,27.46
10:00,4535.26,1924.02,966.53,1354.73,215.89,32.39
12:00,5060.61,2130.39,1130.4,1475.35,235.98,33.03
14:00,5272.71,2254.64,1173.02,1526.69,235.77,32.58
16:00,5466.32,2343.31,1222.61,1593.85,230.08,30.33
18:00,5166.16,2209.5,1179.98,1491.7,205.9,31.18
20:00,5030.69,2236.66,1102.89,1416.98,194.63,31.74
22:00,5414.21,2426.27,1150.21,1570.65,181.66,32.5
00:00,5549.7,2449.78,1211.39,1639.09,169.34,27.35
02:00,4892.96,2085.17,1098.76,1483.93,147.45,28.45
04:00,4413.96,1915.02,972.55,1319.9,137.66,26.84
06:00,4047.52,1756.09,884.75,1210.81,131.38,26.64
08:00,3922.32,1665.58,871.37,1181.55,141.68,24.65
10:00,4244.56,1769.07,932.08,1320,155.28,26.84
12:00,4738.36,1989.03,1049.43,1452.66,175.1,27.56
14:00,5165.53,2180.64,1130.24,1559.88,212.29,28.71
16:00,5359.4,2280.07,1194.9,1626.89,179.97,29.78
18:00,4993.01,2111.66,1139.4,1476.56,185.08,30.91
20:00,5138.55,2235.99,1133.54,1501.57,185.51,31.41
22:00,5839.97,2620.35,1276.15,1669.29,181.57,34.35
00:00,6026.18,2647.22,1306.33,1808.24,174.06,32.53
02:00,5364.85,2359.8,1199.61,1569.39,154.3,30.77
04:00,4867.35,2131.61,1081.94,1432.48,147.24,29.45
06:00,4488.71,1947.58,970.62,1353.66,142.38,30.98
08:00,4465.9,1925.14,972.91,1291.2,197.57,36.77
10:00,5344.08,2221.91,1099.57,1622.08,306.39,43.89
12:00,5893.35,2454.92,1222.54,1777.55,338.52,44.32
14:00,6241.7,2635.41,1278.77,1888.99,333.31,45.48
16:00,6680.35,2843.37,1386.12,1998.46,343.68,45.26
18:00,5983.05,2536.77,1288.88,1771.6,285.86,37.29
20:00,5933.79,2592.14,1239.69,1776.67,231.52,37.11
22:00,6687.17,2751.14,1550.38,2074.48,207.84,38.9
00:00,6693.19,2958.6,1470.6,1969.75,190.72,35.64
02:00,5922.62,2581,1309.83,1767.16,174.54,33.86
04:00,5466.41,2343.99,1161.56,1705.37,168.32,32.73
06:00,4949.18,2177.92,1063.15,1464.28,163.21,33.62
08:00,4887.88,2083.32,1056.79,1448.4,215.74,38.8
10:00,5686.26,2307.11,1196.52,1758.91,327.46,46.06
12:00,6263.42,2626.13,1268.94,1908.4,354.31,47.05
14:00,6178.52,2523.24,1360.49,1851.8,337.16,48.06
16:00,5932.97,2417.38,1253.61,1856.24,307.04,38.13
18:00,5756.93,2433.77,1245.44,1725.12,261.86,34.95
20:00,5682.88,2384.11,1245.38,1748.91,217.9,33.33
22:00,6406,2856.27,1367.88,1887.79,198.36,36.69
00:00,6395.65,2770.56,1441.2,1904.24,184.55,34.53
02:00,5650.94,2440.82,1266.52,1689.86,167.98,32.5
04:00,5104.22,2214.34,1114.29,1536.26,159.45,31.25
06:00,4685.17,2039,1015.81,1397.31,155.19,32.79
08:00,4620.88,1967.61,1012,1360.88,201.01,36.95
10:00,5469.23,2258.68,1152.16,1652.64,308.98,45.74
12:00,6017.2,2492.7,1272.32,1816.31,334.17,46.85
14:00,6040.45,2478.47,1338.78,1783.72,332.74,42.73
16:00,6542.57,2726.54,1428.54,1947.93,334.5,42.17
18:00,5617.21,2355.09,1343.81,1554.31,274.27,36.28
20:00,5283.34,2259.49,1173.37,1555.37,206.22,32.24
22:00,5842.5,2608.31,1311.31,1641.43,191.16,33.85
00:00,5988.44,2652.65,1368.04,1696.75,183.02,32.11
02:00,5310.52,2325.68,1209.06,1529.31,165.67,30.34
04:00,4875.32,2125.1,1098.02,1412.1,164.59,29.25
06:00,4502.03,1961.57,1008.88,1296.71,162.3,30.54
08:00,4555.71,1976.67,1001.64,1299.3,200.91,35.89
10:00,4875.8,2080.01,956.12,1492.86,258.88,41.1
12:00,5213.62,2119.59,1131.88,1590.94,278.31,39.07
14:00,5221.95,2142.74,1098.64,1615.79,275.86,37.53
16:00,5408.48,2192.76,1127.32,1737.08,264.27,35.77
18:00,5183.85,2134.94,1154.77,1575.24,236.35,31.78
20:00,5113.36,2204.69,1093.85,1538.74,195.88,31.95
22:00,5384.38,2394.53,1130.99,1589.11,179.61,32.28
00:00,5491.22,2391.54,1198.83,1644.2,172.61,30.56
02:00,4878.77,2112.16,1064.12,1469.22,157.71,29.16
04:00,4415.87,1919.55,940.9,1333.1,153.31,27.06
06:00,4171.23,1814.11,890.41,1248.42,151.77,29.09
08:00,4297.1,1808.71,911.45,1305.02,196.83,34.18
10:00,5165.24,2159.77,1066.69,1571.36,276.96,41.46
12:00,5522.3,2229.97,1235.1,1699.09,285.12,41.84
14:00,5717.18,2366.86,1254.91,1706.29,293.1,41.74
16:00,6070.43,2534.73,1299.55,1847.28,289.73,41.25
18:00,5594.49,2346.57,1250.25,1667.47,260.7,33.46
20:00,5427.39,2344,1158.5,1633.29,206.07,34.15
22:00,5587.73,2437.46,1142.7,1737.45,185.58,34.36
00:00,5789.79,2532.78,1268.5,1728.35,175.7,31.65
02:00,5149.33,2244.87,1121.85,1551.05,152.3,30.39
04:00,4430.88,1930.96,954.33,1336.34,139.37,28.01
06:00,4157.9,1798.87,893.76,1258.49,136.62,28.06
08:00,4095.29,1751.36,898.71,1215.89,160.92,28.99
10:00,4561.47,1941.78,990.47,1357.37,192.74,31.79
12:00,4793.82,2041.14,1055.18,1410.32,208.39,31.32
14:00,4468.44,1930.92,975.28,1298.53,190.6,28.59
16:00,4630.32,1962.3,1025.43,1370.59,191.38,26.22
18:00,4604.35,1972.39,1066.55,1324.36,170.58,27.87
20:00,4647.36,2043.32,1030.54,1329.74,170.92,29.84
22:00,4790.21,2182.29,1013.45,1370.82,154.9,29.75
00:00,4838.05,2161.93,1047.67,1389.13,158.98,27.76
02:00,4375.07,1939.7,954.51,1267.96,145.29,26.65
04:00,3969.77,1756.96,851.99,1160.98,137.04,25.4
06:00,3764.67,1655.31,820.52,1097.25,130.3,25.5
08:00,3712.37,1573.5,839.71,1103.14,139.22,25.02
10:00,3998.53,1669.96,853.99,1255.57,151.15,26.09
12:00,4509.98,1856.02,1004.72,1403.22,179.64,25.48
14:00,4455.17,1906.45,968.17,1340.9,174.59,26.44
16:00,4110.54,1643.26,912.88,1329.84,156.9,23.27
18:00,4210.54,1754.97,949.09,1278.65,161.01,26.3
20:00,4265.95,1851.67,930.09,1248.14,167.25,28.51
22:00,4445.32,1995.8,931.76,1288.29,161.37,28.22
00:00,4438.23,1959.9,955.64,1298.3,153.27,26.16
02:00,3969.67,1742.83,852.86,1171.39,138.7,25.05
04:00,3710.14,1625.04,796.5,1096.27,132.72,24.32
06:00,3645.46,1599.98,775.5,1074.57,132.49,26.16
08:00,3961.92,1707.08,837.85,1137.16,198.21,33.39
10:00,4789.53,2004.26,954.68,1457.62,287.25,40.66
12:00,5322.04,2212.75,1088.56,1613.74,310.89,39.63
14:00,5087.65,2157.76,1097.59,1459.47,289.39,36.46
16:00,5117.75,2177.98,1019.79,1539.79,285.57,36.35
18:00,4724.33,1992.38,1011.57,1417.71,235.77,29.18
20:00,4537.81,1941.02,959.06,1368.31,197.83,29.51
22:00,4565.95,1975.36,944.38,1408.41,164.26,28.81
00:00,4555.27,1983.13,1002.07,1353.9,154.55,25.92
02:00,4045.45,1748.58,881.85,1208.4,143.26,24.93
04:00,3708.64,1607.33,792.89,1114.09,132.87,24.1
06:00,3674.2,1583.91,787.63,1102.19,138.13,27.2
08:00,3926.17,1690.35,846.3,1129.42,190.65,32.69
10:00,4605.22,1910.33,916.04,1425.78,270.55,37.3
12:00,4945.38,2012.85,1017.4,1541.84,286.97,36.4
14:00,5003.09,2060.08,1046.75,1531.91,281.02,35.71
16:00,5191.2,2159.75,1052.57,1601.21,292.68,35.68
18:00,5043.77,2100.08,1086.91,1521.64,256.87,30.33
20:00,4954.72,2148.96,1029.55,1495.78,206.26,31.6
22:00,5080.93,2266.84,1072.98,1485.56,180,27.19
00:00,5060,2237.68,1087.03,1500.52,156.59,26.98
02:00,4469.21,1953.58,956.92,1343.9,146.43,25.97
04:00,4084.06,1784.54,858.43,1235.6,141.12,25.63
06:00,4026.4,1767.52,848.68,1203.2,142.04,28.46
08:00,4166.91,1774.3,902.64,1230.71,184.48,33.7
10:00,5033.19,2084.45,1020.74,1541.23,296.72,39.31
12:00,5177.06,2162.74,1082.89,1547.71,291.1,40.21
14:00,5275.88,2205.24,1142.2,1543.38,297.01,38.01
16:00,5602.43,2359.4,1251.69,1699.61,304.53,34.89
18:00,5564.02,2211.78,1171.38,1557.88,239.37,35.3
20:00,5564.02,2212.63,1115.43,1496.41,204.12,35.3
22:00,5564.02,2347.04,1134.77,1512.66,180.6,35.3
00:00,5564.02,2320.85,1156.13,1529.18,167.73,35.3
02:00,5564.02,2004.48,1006.73,1369.2,148.89,35.3
04:00,5564.02,1820.27,891.84,1238.24,138.87,35.3
06:00,5564.02,1759.9,877.13,1204.38,141.04,35.3
08:00,5564.02,1777.89,891.72,1214.4,204.79,35.3
10:00,5564.02,2109.93,1018.43,1529.49,292.46,35.3
12:00,5564.02,2299.3,1152.39,1655.14,311.43,35.3
14:00,5564.02,2330.21,1174.1,1695.97,297.44,35.3
16:00,5564.02,2486.36,1256.01,1765.34,311.11,35.3
18:00,5564.02,2486.36,1256.01,1765.34,311.11,35.3
20:00,5564.02,2486.36,1256.01,1765.34,311.11,35.3
22:00,5564.02,2486.36,1256.01,1765.34,311.11,35.3
00:00,5501.69,2367.41,1213.19,1660.87,174.35,35.3
02:00,4824.45,2141.87,1017.64,1433.56,155.98,35.3
04:00,4353.45,1925.58,907.07,1305.05,146.44,35.3
06:00,4110.35,1819.45,847.04,1231.22,144.78,35.3
08:00,4286.75,1830.35,920.39,1245.59,203.65,35.3
10:00,5136.04,2176.59,1019.95,1565.03,284.72,35.3
12:00,5563.02,2289.31,1162.74,1714.64,305.12,35.3
14:00,5582.25,2362.58,1160.16,1678.69,300.5,35.3
16:00,5752.83,2415.7,1190.16,1751.59,300.07,35.3
18:00,5443.87,2287.07,1167.8,1650.2,240.53,35.3
20:00,5372.03,2303,1136.23,1638.29,207.78,35.3
22:00,5605.55,2481.78,1183.41,1666.71,186.23,35.3
00:00,5597.52,2475.31,1200.69,1662.99,171.19,35.3
02:00,4963.41,2171.86,1073.22,1484.99,156.67,35.3
04:00,4472,1953.52,952.93,1348.73,146.05,35.3
06:00,4156.77,1814.07,868.28,1263.68,143.17,35.3
08:00,4130.67,1772.27,883.3,1223.19,165.05,35.3
10:00,4793.33,2093.67,989.05,1410.18,220.55,35.3
12:00,5213.57,2248.78,1120.78,1516.03,247.11,35.3
14:00,5331.97,2322.44,1147.82,1543.84,234.34,35.3
16:00,5494.87,2407.13,1178.79,1586.79,238.67,35.3
18:00,4963.43,2172.82,1139.58,1363.67,208.93,35.3
20:00,4784.66,2114.72,1020.39,1390.62,177.13,35.3
22:00,5113.94,2306.3,1055.2,1500.76,172.04,35.3
00:00,5188.46,2320.67,1106.43,1520.25,162.33,35.3
02:00,4645.31,2054.16,1009.08,1363.39,147.04,35.3
04:00,4278.84,1890.6,924.28,1258.22,138.59,35.3
06:00,3984.36,1767.55,854.77,1167.84,129.63,35.3
08:00,3895.4,1677.91,866.68,1150.03,142.16,35.3
10:00,4251.04,1776.95,905.98,1347.39,156.95,35.3
12:00,4720.51,1973.82,1022.85,1482.18,170.51,35.3
14:00,4958.45,2115.3,1074.28,1518.57,176.61,35.3
16:00,5171.26,2190.24,1115.81,1597.99,190.54,35.3
18:00,4799.42,2054.51,1080.42,1420.71,170.48,35.3
20:00,5021.68,2189.02,1076.93,1500.15,178.93,35.3
22:00,5553.12,2491.67,1172.97,1625.96,176.45,35.3
00:00,5580.17,2459.37,1216.14,1654.95,167.14,0
02:00,4985.71,2176.25,1093.12,1487.26,151.94,0
04:00,4566.38,1996.9,1000.67,1352.91,144.23,0
06:00,4282.17,1869.44,940.27,1258.07,142.8,0
08:00,4377.81,1874.43,956.54,1270.71,203.36,0
10:00,5166.65,2153.23,1038.91,1561.05,316.98,0
12:00,5591.98,2333.18,1128.91,1696.97,333.29,0
14:00,5595.34,2236.91,1213.43,1725.16,323.01,43.62
16:00,5942.47,2549.09,1203.98,1782.81,304.08,42.17
18:00,5597.02,2411.94,1172.29,1664.63,260.65,35.32
20:00,5665.01,2512.44,1155.67,1689.19,215.24,36.07
22:00,6056.95,2728.92,1230.9,1811.88,190.72,35.8
00:00,5878.37,2579.62,1241.88,1788.62,179.59,32.5
02:00,5182.19,2261.84,1087.08,1590.76,159.76,30.73
04:00,4742.48,2083.13,989.22,1441.08,152.9,29.77
06:00,4455.1,1947.41,941.43,1349.06,145.59,29.39
08:00,4538.41,1913.65,1016.78,1317.08,209.61,36.62
10:00,5296.83,2184.68,1084.89,1619.29,312.72,43.59
12:00,5717.25,2361.54,1197.73,1729.14,329.74,43.63
14:00,5602.99,2379.92,1145.66,1673.04,307.67,43.27
16:00,5754.46,2398.53,1193.75,1762.25,307.73,40.19
18:00,5484.74,2325,1169.49,1653.72,249.52,34.42
20:00,5335.89,2317.71,1114.88,1606.21,206.24,34.13
22:00,5614.11,2496,1187.22,1657.24,183.65,34.11
00:00,5645.74,2470.11,1247.44,1668.25,172.86,31.89
02:00,4972.99,2172.6,1082.6,1485.3,152.2,30.48
04:00,4545.3,1981.71,982.88,1362.38,145.88,29.24
06:00,4350.76,1896.43,946.31,1285.69,150.05,30.99
08:00,4414.44,1860.12,962.19,1303.89,209.71,36.58
10:00,5277.77,2212.31,1087.99,1585.66,292.79,43.61
00:00,6213.21,2753.76,1363.72,1818.3,184.15,34.39
02:00,5486.63,2414.3,1193.95,1625.23,170.77,32.31
04:00,4956.69,2184.36,1065.35,1467.23,160.93,30.9
06:00,4660.62,2032.74,1008.96,1380.83,159.04,32.84
08:00,4640.3,1971.87,1010.27,1363.39,203.51,38.02
10:00,5532.4,2308.3,1167.29,1661.79,301.87,45.56
00:00,6726.97,2961.63,1503.92,1977.58,193.81,31.55
02:00,5981.58,2618.29,1335.43,1758.54,183.08,30.4
04:00,5487.91,2402.38,1215.33,1617.41,172.96,29.1
